Unnamed: 0,sale_date,sale_price,sale_nbr,lat,lng,sqft,sqft_lot,year_built,year_reno,sqft_fbsmt,sqft_1,grade,fbsmt_grade,condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,h3_07,h3_10,price_per_sqft,h3_08,community
402978,2024-05-31,799000,3.0,47.4602942971658,-122.352188240445,1660,10200,1962,0,0,1660,7,0,4,1.0,3,1,0,1,0,340,8728d5cd3ffffff,8a28d5cd3147fff,481.32530120481925,8828d5cd31fffff,5
402980,2024-05-29,1375000,4.0,47.59137744697,-122.136141893973,1480,13457,1959,0,0,1480,7,0,5,1.0,3,1,0,1,0,480,8728d55a8ffffff,8a28d55a86effff,929.0540540540541,8828d55a87fffff,139
402981,2024-05-31,900000,2.0,47.503378373917,-122.375752900707,2460,7020,1962,0,1040,1420,8,7,3,1.0,4,1,2,0,380,0,8728d5574ffffff,8a28d5574d4ffff,365.8536585365854,8828d5574dfffff,5
402984,2024-06-02,1280000,6.0,47.6372008301325,-122.390592125534,2000,4000,1937,0,1000,1000,7,7,4,1.0,3,1,1,1,0,0,8728d555affffff,8a28d555a297fff,640.0,8828d555a7fffff,9
402985,2024-05-29,682000,2.0,47.3837897754524,-122.184465148409,1760,6092,1998,0,0,1760,7,0,3,1.0,3,2,0,0,0,460,8728d5c95ffffff,8a28d5c9528ffff,387.5,8828d5c953fffff,13
402986,2024-05-31,800000,3.0,47.3623595808345,-122.185886852331,1960,8472,1994,0,0,1070,8,0,4,2.0,4,2,0,1,0,640,8728d5cb3ffffff,8a28d5cb320ffff,408.16326530612247,8828d5cb33fffff,13
402988,2024-05-21,760000,5.0,47.3768841367492,-122.316937820444,2080,10013,1995,0,0,1170,8,0,3,2.0,3,2,0,1,0,460,8728d5cabffffff,8a28d5cab0effff,365.38461538461536,8828d5cab1fffff,79
402989,2024-06-03,1870000,3.0,47.7502239611419,-122.37529659327,2380,31720,1958,0,1060,1320,8,7,5,1.0,4,1,1,1,0,400,8728d5453ffffff,8a28d54532d7fff,785.7142857142857,8828d54533fffff,2
402991,2024-06-03,1545000,2.0,47.5897057966916,-122.232048401018,1410,6600,1985,0,0,1270,8,0,3,1.5,3,1,1,0,0,580,8728d551bffffff,8a28d551b277fff,1095.7446808510638,8828d551b3fffff,139
402994,2024-06-03,459900,3.0,47.3224484460555,-122.214365613533,1200,8558,1953,0,0,1200,6,0,5,1.0,4,1,0,0,0,0,8728d5cb5ffffff,8a28d5cb5a0ffff,383.25,8828d5cb5bfffff,79
402995,2024-06-03,522000,2.0,47.3059921692257,-122.209908169483,1810,8140,1958,0,0,1810,7,0,4,1.0,4,1,1,0,0,350,8728d5d9bffffff,8a28d5d9b32ffff,288.3977900552486,8828d5d9b3fffff,79
402998,2024-05-24,650000,2.0,47.397657346762,-122.203767066973,1860,7920,1984,0,0,1020,7,0,5,2.0,3,1,1,1,0,440,8728d5c9cffffff,8a28d5c9cd4ffff,349.4623655913978,8828d5c9cdfffff,13
402999,2024-05-31,579000,2.0,47.3784433083587,-122.319571505311,1390,4482,1980,0,0,1390,8,0,4,1.0,2,1,1,0,0,460,8728d5cabffffff,8a28d5cab387fff,416.54676258992805,8828d5cab3fffff,79
403000,2024-05-31,515000,5.0,47.5203324886763,-122.356727905841,900,2536,1949,0,0,900,7,0,3,1.0,2,1,0,0,0,0,8728d5576ffffff,8a28d5576147fff,572.2222222222222,8828d55761fffff,5
403002,2024-05-30,565000,2.0,47.3718414339851,-122.091607335639,1290,9100,1992,0,0,1290,7,0,3,1.0,3,2,0,0,0,440,8728d434bffffff,8a28d434b187fff,437.984496124031,8828d434b1fffff,12
403003,2024-05-28,600000,2.0,47.4425763932516,-122.27613651199,1300,10171,1956,0,0,1300,7,0,4,1.0,4,1,1,0,0,0,8728d5524ffffff,8a28d5524347fff,461.53846153846155,8828d55243fffff,5
403004,2024-05-30,665000,3.0,47.310969649883,-122.36322610429,2050,9000,1976,0,780,1270,7,6,4,1.0,3,1,1,1,470,180,8728d5c11ffffff,8a28d5c110affff,324.390243902439,8828d5c111fffff,79
403005,2024-06-03,694000,2.0,47.4950478539011,-122.153242796385,1320,9720,1960,0,0,1320,7,0,5,1.0,3,1,0,0,0,0,8728d5532ffffff,8a28d55327affff,525.7575757575758,8828d55327fffff,13
403006,2024-06-05,675000,2.0,47.3960947062323,-122.168310554623,2050,7920,1988,0,480,1570,7,7,3,1.0,3,1,1,1,340,240,8728d5c91ffffff,8a28d5c91507fff,329.2682926829268,8828d5c915fffff,13
403007,2024-06-04,1950000,2.0,47.5625929361342,-122.128195365576,2730,8304,1977,0,0,1630,8,0,4,2.0,5,1,2,1,0,510,8728d55acffffff,8a28d55ac55ffff,714.2857142857143,8828d55ac5fffff,139
403008,2024-05-20,525000,2.0,47.194822117059,-121.987664279237,1450,10835,1991,0,0,780,7,0,3,2.0,3,2,0,1,0,480,8728d4ad1ffffff,8a28d4ad1b27fff,362.0689655172414,8828d4ac25fffff,64
403010,2024-05-07,680000,2.0,47.6632688048279,-122.320383686043,1430,3745,1914,0,0,1080,7,0,3,1.5,5,1,0,1,0,0,8728d540cffffff,8a28d540ca27fff,475.5244755244755,8828d540cbfffff,9
403011,2024-05-24,577000,2.0,47.5717199174613,-122.294364226727,2340,4050,1910,0,1170,1170,6,5,5,1.0,6,2,0,0,0,0,8728d550bffffff,8a28d550b44ffff,246.5811965811966,8828d550b7fffff,5
403013,2024-04-12,490000,3.0,47.3969686514843,-122.196092333908,1727,9330,1960,0,0,1727,7,0,4,1.0,3,1,1,0,0,0,8728d5c91ffffff,8a28d5c9cda7fff,283.7290098436595,8828d5c9cdfffff,13
403014,2024-06-04,1440000,2.0,47.6076613136377,-122.129488308925,1740,8250,1959,0,570,1170,7,6,4,1.0,3,2,1,0,570,0,8728d55abffffff,8a28d55ab4cffff,827.5862068965517,8828d55ab5fffff,139
403015,2024-06-03,1150000,5.0,47.4873191691505,-121.800901363504,2020,11131,1994,0,0,1210,8,0,4,2.0,3,2,1,0,0,600,8728d42f4ffffff,8a28d42f41affff,569.3069306930693,8828d42f41fffff,70
403016,2024-06-04,1600000,2.0,47.4673832352449,-122.365455429516,2640,12700,1967,0,540,2100,10,7,4,1.0,3,2,1,0,0,0,8728d5cdeffffff,8a28d5cdec8ffff,606.060606060606,8828d5cdedfffff,5
403017,2024-06-04,569950,3.0,47.4887406232743,-122.205474130914,1230,5328,1948,0,0,830,5,0,4,1.5,3,1,0,0,0,0,8728d5531ffffff,8a28d553145ffff,463.3739837398374,8828d55315fffff,5
403018,2024-06-04,1125000,2.0,47.6938522504883,-122.12778319684,1850,7700,1977,0,460,1390,7,7,3,1.0,3,1,1,0,170,320,8728d54a1ffffff,8a28d54a1a8ffff,608.1081081081081,8828d54a1bfffff,139
403019,2024-06-03,1003750,5.0,47.6900683133518,-122.360444945097,1320,4320,1975,0,530,790,7,7,4,1.0,4,1,1,0,240,0,8728d5472ffffff,8a28d5472607fff,760.4166666666666,8828d54727fffff,9
403020,2024-06-03,1255000,2.0,47.5621832429746,-122.180484069367,1460,14344,1954,0,0,1460,8,0,4,1.0,3,1,0,1,0,250,8728d551effffff,8a28d551e4cffff,859.5890410958904,8828d551e5fffff,139
403021,2024-06-05,2300000,3.0,47.7115089627674,-122.10846678762,3300,49222,1983,0,0,1660,10,0,5,2.0,3,1,2,0,0,960,8728d54aeffffff,8a28d54ae527fff,696.969696969697,8828d54aedfffff,139
403022,2024-05-31,1680000,2.0,47.682031046641,-122.357219747439,2330,4860,1927,0,700,1220,7,7,4,1.5,3,1,2,0,0,0,8728d5472ffffff,8a28d5472567fff,721.0300429184549,8828d54725fffff,9
403023,2024-05-31,1925000,4.0,47.5838871934349,-122.076858617581,2620,17366,1984,0,1190,1430,9,9,5,1.0,4,1,1,1,0,620,8728d5585ffffff,8a28d5585ceffff,734.7328244274809,8828d5585dfffff,100
403024,2024-06-03,1370000,3.0,47.5853175845072,-122.121622058202,1420,9513,1965,0,0,1420,7,0,4,1.0,3,2,0,0,0,480,8728d55aaffffff,8a28d55a8497fff,964.7887323943662,8828d55a85fffff,100
403025,2024-05-31,790000,4.0,47.5160190017931,-122.374819261233,1530,6300,1942,0,0,1530,7,0,4,1.0,3,1,1,0,0,0,8728d5574ffffff,8a28d557471ffff,516.3398692810457,8828d55747fffff,5
403026,2024-05-30,649000,2.0,47.5023303758492,-122.237418787638,1190,6000,1952,0,0,1190,7,0,5,1.0,4,1,1,0,0,0,8728d5500ffffff,8a28d55046c7fff,545.3781512605042,8828d55047fffff,5
403027,2024-06-04,1100000,2.0,47.5211125224427,-122.18147221617,1660,9642,1973,0,0,1660,8,0,5,1.0,3,1,1,1,0,550,8728d5515ffffff,8a28d551544ffff,662.6506024096385,8828d55157fffff,13
403028,2024-06-03,2271089,2.0,47.6223754597791,-122.117448974321,2810,8245,1998,0,0,1410,10,0,4,2.0,3,2,0,1,0,730,8728d558cffffff,8a28d5588927fff,808.2167259786477,8828d55889fffff,139
403029,2024-06-05,528000,5.0,47.5002068093532,-122.188622664261,950,9195,1949,0,0,950,5,0,3,1.0,2,1,0,0,0,0,8728d5533ffffff,8a28d55330cffff,555.7894736842105,8828d55331fffff,5
403032,2024-05-29,1187500,2.0,47.7044293368249,-122.283027335186,2420,9533,1957,0,0,1770,7,0,4,1.5,5,2,1,0,0,0,8728d540affffff,8a28d540a777fff,490.702479338843,8828d540a7fffff,9
403033,2024-05-28,1750000,2.0,47.7389514176991,-122.216057485742,2530,11674,1989,0,0,1370,9,0,4,2.0,4,2,1,0,0,609,8728d54f4ffffff,8a28d54f4367fff,691.699604743083,8828d54f43fffff,139
403034,2024-05-31,560000,3.0,47.3546085651616,-122.164112109592,1400,10252,1977,0,0,1400,7,0,5,1.0,3,1,1,0,0,510,8728d5cb3ffffff,8a28d5cb3537fff,400.0,8828d5cb35fffff,13
403035,2024-05-30,1830000,3.0,47.599547415898,-122.198166809914,1910,12321,1952,0,810,1100,7,7,5,1.0,3,1,1,0,290,0,8728d5434ffffff,8a28d54343a7fff,958.1151832460733,8828d54343fffff,31
403036,2024-06-04,1325000,3.0,47.5712780099621,-122.007721117768,1660,5500,1994,0,0,1660,8,0,3,1.0,3,2,0,0,0,500,8728d55b0ffffff,8a28d55b02c7fff,798.1927710843373,8828d55b03fffff,139
403037,2024-06-03,685000,4.0,47.3738423751847,-122.147517378668,1850,7665,1978,0,570,1280,7,7,5,1.0,3,1,1,1,530,0,8728d5c94ffffff,8a28d5c9470ffff,370.27027027027026,8828d5c947fffff,13
403038,2024-06-04,1175000,4.0,47.6632957920197,-122.323678987788,2160,4284,1910,0,1080,1080,7,6,3,1.0,3,2,0,0,0,0,8728d540cffffff,8a28d540cb5ffff,543.9814814814815,8828d540cbfffff,9
403039,2024-06-03,505000,4.0,47.4113499707683,-122.177818079261,1010,7140,1972,0,0,1010,7,0,4,1.0,3,1,0,0,0,240,8728d5c9effffff,8a28d5c9ec67fff,500.0,8828d5c9edfffff,13
403040,2024-05-29,1749950,2.0,47.7625020143451,-122.378054622784,3390,24734,1953,0,1630,1760,9,8,4,1.0,3,3,0,1,0,420,8728d54edffffff,8a28d54eda9ffff,516.2094395280236,8828d54edbfffff,55
403043,2024-06-04,555000,3.0,47.206825293667,-121.996484672367,1240,7200,1918,0,0,1240,7,0,5,1.0,2,1,0,0,0,0,8728d4adcffffff,8a28d4adcceffff,447.5806451612903,8828d4adcdfffff,105
403045,2024-06-03,1025000,3.0,47.5805569527592,-122.381507192898,1660,3600,1926,0,0,1020,7,0,3,1.5,3,1,0,0,0,0,8728d5551ffffff,8a28d55556cffff,617.4698795180723,8828d55557fffff,9
403046,2024-06-06,1065000,4.0,47.6803015576765,-122.284698053434,1540,5618,1953,0,0,1540,8,0,4,1.0,4,1,1,0,0,0,8728d540effffff,8a28d540e057fff,691.5584415584416,8828d540e1fffff,9
403049,2024-05-31,705000,2.0,47.4956234863005,-122.180196705303,1420,8925,1959,0,0,1420,8,0,5,1.0,3,1,1,0,0,420,8728d5533ffffff,8a28d5533197fff,496.4788732394366,8828d55331fffff,5
403050,2024-06-04,800000,3.0,47.7332036912013,-121.974514477302,1030,14138,1984,0,0,1030,7,0,3,1.0,3,1,1,0,0,480,8728d5494ffffff,8a28d5494cd7fff,776.6990291262136,8828d5494dfffff,139
403052,2024-05-29,660000,2.0,47.7411705149253,-122.333250057727,890,7200,1951,0,0,890,7,0,3,1.0,2,1,0,0,0,0,8728d5452ffffff,8a28d5452787fff,741.5730337078652,8828d54527fffff,9
403053,2024-05-29,1610000,2.0,47.5652496727171,-122.012021559359,2180,8145,1988,0,0,1340,9,0,4,2.0,4,2,0,1,0,700,8728d55b0ffffff,8a28d55b0367fff,738.5321100917431,8828d55b03fffff,139
403055,2024-05-26,1650000,3.0,47.6514754194891,-122.039075296591,3080,53081,1984,0,0,3080,9,0,3,1.0,3,2,1,1,0,910,8728d5598ffffff,8a28d559806ffff,535.7142857142857,8828d55981fffff,139
403056,2024-06-05,1028000,4.0,47.4866887153092,-121.797901525146,2030,10753,1993,0,0,1060,8,0,4,2.0,4,2,0,1,0,480,8728d42f4ffffff,8a28d42f41b7fff,506.4039408866995,8828d42f4dfffff,70
403058,2024-05-31,600000,7.0,47.4941099813945,-122.312402542643,1170,6134,1948,0,0,1170,7,0,5,1.0,3,1,1,0,0,0,8728d5528ffffff,8a28d5528507fff,512.8205128205128,8828d55285fffff,5
403059,2024-06-05,1565000,2.0,47.6562259681658,-122.133676499121,1590,9068,1963,0,440,1150,7,7,4,1.0,3,1,1,0,0,0,8728d5416ffffff,8a28d5416c17fff,984.2767295597484,8828d5416dfffff,139
403060,2024-05-31,780000,2.0,47.6914943069142,-122.368573304407,950,3050,1942,0,0,710,6,0,3,1.5,3,0,1,0,260,0,8728d5472ffffff,8a28d5454907fff,821.0526315789474,8828d54549fffff,9
403062,2024-06-05,998000,5.0,47.7552019782912,-122.066017475932,1550,39922,1984,0,0,1060,7,0,5,1.5,4,1,1,0,0,450,8728d5483ffffff,8a28d5483117fff,643.8709677419355,8828d54831fffff,100
403066,2024-06-06,580000,4.0,47.4859523336767,-122.321158555131,1640,13200,1940,0,0,1270,6,0,5,1.5,3,1,0,1,0,0,8728d5528ffffff,8a28d5528997fff,353.6585365853659,8828d55289fffff,5
403067,2024-05-29,1200000,3.0,47.639342347773,-122.388751259235,1980,7200,1955,0,980,1000,8,8,4,1.0,4,1,1,0,0,130,8728d555affffff,8a28d555a65ffff,606.060606060606,8828d555a7fffff,9
403069,2024-05-31,730000,2.0,47.3376777499356,-122.317412578895,2460,12000,1976,0,0,1590,8,0,4,2.0,4,1,1,1,0,440,8728d5cacffffff,8a28d5cac3affff,296.7479674796748,8828d5cac3fffff,79
403070,2024-06-04,575000,4.0,47.4403828717263,-122.46099945962,1160,14040,1920,0,0,820,5,0,4,1.5,3,2,0,0,0,0,8728d5cc1ffffff,8a28d5cc128ffff,495.6896551724138,8828d5cc13fffff,130
403071,2024-05-22,1999000,3.0,47.6314468066444,-122.302650068729,3740,5933,1926,0,1310,1310,9,8,4,2.0,4,1,1,1,0,0,8728d542effffff,8a28d542e707fff,534.4919786096257,8828d542e7fffff,9
403072,2024-05-24,1999000,4.0,47.6314468066444,-122.302650068729,3740,5933,1926,0,1310,1310,9,8,4,2.0,4,1,1,1,0,0,8728d542effffff,8a28d542e707fff,534.4919786096257,8828d542e7fffff,9
403074,2024-06-04,900000,3.0,47.4609189236093,-122.071784418025,2590,18591,1980,0,1270,1320,7,6,4,1.0,4,3,0,0,0,550,8728d4241ffffff,8a28d4241c67fff,347.4903474903475,8828d4241dfffff,13
403075,2024-06-03,895000,2.0,47.3080986982571,-122.042931455447,2770,28370,1989,0,0,1490,9,0,4,2.0,3,2,0,1,0,1070,8728d4340ffffff,8a28d434090ffff,323.1046931407942,8828d43409fffff,13
403076,2024-06-04,825000,2.0,47.6837364273032,-122.35016561451,950,3950,1948,0,0,950,7,0,5,1.0,2,0,1,0,0,0,8728d5472ffffff,8a28d547258ffff,868.421052631579,8828d54725fffff,9
403077,2024-06-05,480000,4.0,47.3718492355567,-122.158833796669,1290,3893,1977,0,0,1290,7,0,3,1.0,3,2,0,0,0,430,8728d5c94ffffff,8a28d5c9431ffff,372.09302325581393,8828d5c943fffff,13
403078,2024-06-06,4245000,3.0,47.6373603307122,-122.365926721221,4360,5400,1969,0,1360,1630,10,7,5,2.0,2,2,1,1,0,500,8728d5429ffffff,8a28d54298effff,973.6238532110092,8828d54299fffff,9
403079,2024-06-06,630000,2.0,47.4717656805625,-122.342768176592,1110,8806,1952,0,0,1110,7,0,3,1.0,3,1,0,0,0,270,8728d5cd3ffffff,8a28d5cd368ffff,567.5675675675676,8828d5cd37fffff,5
403080,2024-06-06,1451500,2.0,47.5918122071099,-122.077964481787,2130,35200,1977,0,640,1490,8,7,4,1.0,4,1,1,1,150,530,8728d5585ffffff,8a28d55857affff,681.4553990610328,8828d55857fffff,139
403081,2024-06-05,2450000,5.0,47.7386094209059,-122.122833674965,2580,36170,1986,0,0,1780,9,0,5,2.0,4,2,0,2,0,620,8728d54aaffffff,8a28d54aa76ffff,949.6124031007752,8828d54aa7fffff,100
403082,2024-05-31,2700000,2.0,47.6386202088563,-122.393326977132,4460,8104,1939,0,1160,1390,9,8,5,2.0,4,2,1,2,0,650,8728d555affffff,8a28d5474927fff,605.3811659192825,8828d54749fffff,9
403083,2024-06-05,925000,4.0,47.7198363764289,-122.19337754913,1670,6720,1980,0,530,1140,7,7,3,1.0,3,1,1,0,550,0,8728d541affffff,8a28d541a457fff,553.8922155688623,8828d541a5fffff,9
403084,2024-06-04,471000,2.0,47.315809849286,-122.197403579054,1270,7300,1969,0,0,1270,7,0,3,1.0,4,1,1,0,0,460,8728d5cb5ffffff,8a28d5cb5d67fff,370.86614173228344,8828d5cb5dfffff,79
403086,2024-06-05,1500000,2.0,47.7085425651231,-122.239580213479,2910,20946,1976,0,560,1860,8,8,4,2.0,4,2,0,1,400,130,8728d5418ffffff,8a28d541835ffff,515.4639175257732,8828d54183fffff,9
403087,2024-06-06,1925000,3.0,47.6471869864951,-122.319617493634,3800,6000,1912,0,1480,1160,9,8,4,2.0,4,2,0,1,0,0,8728d542affffff,8a28d542aaeffff,506.57894736842104,8828d542abfffff,9
403088,2024-06-04,750000,4.0,47.6360649299736,-122.364463332315,880,1515,1918,0,0,620,6,0,4,1.5,1,1,0,0,0,0,8728d5429ffffff,8a28d542981ffff,852.2727272727273,8828d54299fffff,9
403089,2024-06-05,606000,5.0,47.3325881602269,-122.261338211749,1570,8023,1987,0,0,1570,7,0,4,1.0,3,2,0,0,0,440,8728d5ca3ffffff,8a28d5ca381ffff,385.9872611464968,8828d5ca39fffff,79
403091,2024-06-05,750000,3.0,47.4681261977523,-121.750363345547,1280,15760,1988,0,200,1080,7,7,3,1.0,3,1,1,0,360,80,8728d42a8ffffff,8a28d42a88f7fff,585.9375,8828d42a89fffff,70
403092,2024-06-03,2400000,2.0,47.5535720347655,-122.145983914169,1930,40200,1953,0,0,1930,8,0,4,1.0,3,1,2,0,0,0,8728d55acffffff,8a28d5513497fff,1243.5233160621763,8828d55ac9fffff,139
403093,2024-06-06,700000,3.0,47.3660237634629,-122.189657913177,2350,6017,1998,0,900,1450,7,7,4,1.0,5,3,0,0,510,0,8728d5c86ffffff,8a28d5c8658ffff,297.8723404255319,8828d5c865fffff,79
403095,2024-06-06,868000,2.0,47.4181167995507,-122.210269356,2870,9175,1988,0,0,1510,9,0,3,2.0,4,2,0,1,0,720,8728d5c98ffffff,8a28d5c988affff,302.4390243902439,8828d5c989fffff,13
403097,2024-06-04,660000,3.0,47.5115643540718,-122.380893426636,1080,4500,1938,0,0,790,6,0,5,1.5,2,1,0,0,0,240,8728d5574ffffff,8a28d5574057fff,611.1111111111111,8828d55741fffff,5
403098,2024-06-05,1449950,3.0,47.6362479924679,-122.299784561004,1750,3880,1929,0,0,1050,8,0,4,1.5,3,1,1,1,260,0,8728d542effffff,8a28d542e6affff,828.5428571428571,8828d542e7fffff,9
403099,2024-06-06,655415,1.0,47.4775739696838,-122.019018535329,1170,84942,1980,0,0,1170,8,0,5,1.0,3,1,1,0,0,510,8728d4242ffffff,8a28d424262ffff,560.1837606837607,8828d42427fffff,64
403100,2024-06-06,1850000,3.0,47.6137128692131,-122.136979305899,2420,9300,1962,0,970,1450,7,6,5,1.0,4,1,2,0,0,480,8728d558dffffff,8a28d558dd67fff,764.4628099173553,8828d558ddfffff,100
403101,2024-06-05,775000,3.0,47.3314054271474,-122.171144917251,2520,5880,1998,0,0,1350,9,0,3,2.0,4,2,0,1,0,670,8728d5cb0ffffff,8a28d5cb0c67fff,307.53968253968253,8828d5cb0dfffff,13
403102,2024-06-06,3457500,3.0,47.5840064993675,-122.221159319434,3760,18470,1995,0,0,2710,11,0,4,2.0,4,4,0,1,0,870,8728d551bffffff,8a28d551b02ffff,919.5478723404256,8828d551b1fffff,139
403103,2024-06-03,1475000,5.0,47.615660224802,-122.28888529812,2120,5437,1918,0,0,1060,8,0,5,2.0,4,1,1,1,0,0,8728d5423ffffff,8a28d5423a27fff,695.7547169811321,8828d5423bfffff,9
403104,2024-06-06,1800000,2.0,47.6347069770875,-122.171310876739,1450,13595,1955,0,0,1450,8,0,4,1.0,3,1,1,0,0,420,8728d5432ffffff,8a28d54322b7fff,1241.3793103448277,8828d54323fffff,139
403105,2024-06-01,1002000,2.0,47.6439091829294,-122.324250734977,1720,5500,1901,0,0,990,7,0,3,2.0,3,1,0,1,0,0,8728d5428ffffff,8a28d5428697fff,582.5581395348837,8828d542abfffff,9
403108,2024-06-03,640000,3.0,47.2673605911078,-122.313154352483,1920,6000,1993,0,0,1010,8,0,4,2.0,3,2,0,1,0,670,8728d5d89ffffff,8a28d5d89877fff,333.3333333333333,8828d5d899fffff,79
403109,2024-06-05,1606000,2.0,47.5517773993444,-122.185040978006,2200,16038,1960,0,750,1450,8,7,4,1.0,5,2,1,0,0,440,8728d551effffff,8a28d551ec77fff,730.0,8828d551edfffff,100
403112,2024-06-05,875000,2.0,47.4795899903846,-122.353459661867,1560,9830,1968,0,0,1560,8,0,3,1.0,4,2,0,0,0,380,8728d552dffffff,8a28d552d167fff,560.8974358974359,8828d552d1fffff,5
403113,2024-06-05,1525000,3.0,47.6347139881109,-122.354627225479,1850,2250,1904,0,530,730,8,7,5,1.5,2,1,2,1,200,0,8728d5429ffffff,8a28d5429d0ffff,824.3243243243244,8828d5429dfffff,9
403114,2024-06-06,650000,2.0,47.3205236838709,-122.31627493318,2057,8125,1955,0,0,2057,7,0,4,1.0,3,1,1,0,0,0,8728d5c12ffffff,8a28d5c122affff,315.99416626154596,8828d5c123fffff,79
403116,2024-05-30,605000,4.0,47.3187157569582,-122.181583651092,1650,8073,1980,0,550,1100,7,6,4,1.0,3,1,1,1,460,0,8728d5cb4ffffff,8a28d5cb4307fff,366.6666666666667,8828d5cb43fffff,13
403118,2024-05-31,1175000,3.0,47.571880892989,-122.377835798531,1740,5073,1949,0,870,870,7,7,5,1.0,3,1,1,0,0,0,8728d5555ffffff,8a28d5555097fff,675.2873563218391,8828d55555fffff,9
403119,2024-06-04,550000,3.0,47.3171081365423,-122.214342621267,1500,8100,1961,0,0,1500,7,0,4,1.0,4,1,1,0,0,380,8728d5cb5ffffff,8a28d5cb5b27fff,366.6666666666667,8828d5ca65fffff,79
403123,2024-06-06,960000,2.0,47.5198104167998,-121.832168892735,1510,15600,1961,0,0,1510,8,0,5,1.0,3,1,1,0,0,0,8728d42f1ffffff,8a28d42f10c7fff,635.7615894039735,8828d42f11fffff,70
403124,2024-06-03,1100000,2.0,47.7327221278024,-122.204863540988,1810,8750,1976,0,0,850,7,0,3,2.0,4,2,0,1,0,510,8728d54f4ffffff,8a28d54f412ffff,607.7348066298342,8828d54f41fffff,9
403126,2024-06-04,1090000,3.0,47.6474885212706,-121.966265005074,1860,44431,1989,0,0,1010,7,0,3,2.0,4,1,1,1,0,500,8728d096cffffff,8a28d096ca5ffff,586.0215053763441,8828d096cbfffff,100
403128,2024-05-17,1872000,2.0,47.6194461458686,-122.066330803661,3180,10000,1978,0,1300,1880,8,7,5,1.0,5,2,1,0,260,200,8728d5583ffffff,8a28d5583327fff,588.6792452830189,8828d55833fffff,139
403129,2024-06-05,746000,2.0,47.7169294846886,-122.349044663831,1320,8204,1942,0,450,870,6,5,4,1.0,2,1,1,0,0,0,8728d5456ffffff,8a28d545630ffff,565.1515151515151,8828d54563fffff,9
403130,2024-06-06,605000,2.0,47.3965535792693,-122.464658049067,1860,40941,1948,0,930,930,7,7,4,1.0,3,2,0,1,0,0,8728d5ce3ffffff,8a28d5ce334ffff,325.26881720430106,8828d5ce33fffff,130
403131,2024-06-04,960000,3.0,47.5699335046923,-122.392504764643,1400,5700,1951,0,500,900,7,6,3,1.0,2,1,0,1,200,0,8728d5555ffffff,8a28d5555a8ffff,685.7142857142857,8828d5555bfffff,9
403133,2024-06-04,849888,4.0,47.4831252804524,-122.132755132572,1930,19166,1978,0,0,1930,8,0,4,1.0,4,1,1,0,0,500,8728d424dffffff,8a28d424d0effff,440.35647668393784,8828d424d1fffff,13
403134,2024-06-04,345000,1.0,47.5005620482914,-122.348855973552,890,8100,1952,0,0,890,6,0,5,1.0,2,1,0,0,0,220,8728d5529ffffff,8a28d55291affff,387.64044943820227,8828d55291fffff,5
403135,2024-06-03,1800000,3.0,47.7015843040621,-122.242350298235,2630,7760,1987,0,830,1800,9,9,3,1.0,4,2,1,0,490,0,8728d5418ffffff,8a28d5418a2ffff,684.4106463878327,8828d5418bfffff,139
403136,2024-06-06,1690000,4.0,47.7234830868902,-122.154191877956,2260,149695,1961,0,1130,1130,7,6,5,1.0,3,1,1,0,0,600,8728d54a8ffffff,8a28d54a8317fff,747.787610619469,8828d54a83fffff,100
403137,2024-06-05,1000000,2.0,47.617296604613,-122.119304075423,1220,7200,1959,0,0,1220,6,0,3,1.0,3,1,0,0,0,0,8728d558cffffff,8a28d558c3affff,819.672131147541,8828d558c3fffff,139
403138,2024-06-06,1125000,2.0,47.4799914895549,-122.050507052174,2610,57934,1950,0,1020,1590,7,7,5,1.0,3,1,2,0,0,0,8728d4243ffffff,8a28d4243057fff,431.0344827586207,8828d42431fffff,64
403140,2024-06-03,1140000,3.0,47.7758633760016,-122.274457553176,1910,9639,1962,0,690,1220,7,7,4,1.0,3,1,1,1,460,0,8728d54c4ffffff,8a28d54c434ffff,596.8586387434555,8828d54c43fffff,9
403141,2024-06-05,1660000,3.0,47.6880340602814,-122.170897491911,2010,5001,1989,0,0,1020,8,0,4,2.0,4,1,1,1,0,440,8728d5413ffffff,8a28d5413037fff,825.8706467661691,8828d54131fffff,139
403142,2024-06-05,781300,2.0,47.4652872541255,-122.176467495812,2140,7600,1978,0,860,1280,7,7,4,1.0,4,1,2,0,290,240,8728d5534ffffff,8a28d5534687fff,365.0934579439252,8828d55347fffff,13
403143,2024-06-03,663000,3.0,47.2640245903309,-122.212329380883,1960,7119,1994,0,0,1150,8,0,3,2.0,3,2,0,1,0,500,8728d5d9cffffff,8a28d5d9ddb7fff,338.265306122449,8828d5d9cbfffff,79
403144,2024-06-05,800000,4.0,47.3926025470462,-122.136812110964,3120,42247,1980,0,970,2150,7,6,4,1.0,3,1,1,0,580,0,8728d5c90ffffff,8a28d5c90487fff,256.4102564102564,8828d5c905fffff,64
403145,2024-06-06,957000,2.0,47.6499084998898,-122.387059564179,2090,5600,1926,0,790,970,7,6,3,1.5,4,1,1,0,0,0,8728d5474ffffff,8a28d5474017fff,457.89473684210526,8828d54741fffff,9
